poll_id,pollster,numeric_grade,pollscore,candidate_name,pct,state,date
273,YouGov,3.1028863050509248,-0.3945821635425091,Kamala Harris,60.19441028530424,Wisconsin,2024-07-08
277,SurveyMonkey,3.1063639411702755,-0.9928673291578889,Kamala Harris,46.68217449999648,Michigan,2024-07-06
282,YouGov,3.080901882448234,-0.9389566425234079,Kamala Harris,48.29519881164833,Michigan,2024-08-13
283,Ipsos,3.1752920012921098,2.1589931789785624,Kamala Harris,46.59757110330641,Arizona,2024-07-19
284,Ipsos,4.357366930064745,-0.434057904407382,Kamala Harris,52.95550882763185,Wisconsin,2024-08-10
285,Other,4.096325673931278,2.051511383615434,Kamala Harris,52.90783305014468,Wisconsin,2024-08-08
286,RMG Research,3.112864456837997,2.374486481770873,Kamala Harris,53.251171291898935,Michigan,2024-08-03
287,SurveyMonkey,3.8115804169559855,-0.7889885725453496,Kamala Harris,46.660917756287496,Michigan,2024-09-09
289,Ipsos,4.790036881621927,1.2352888844907284,Kamala Harris,43.63616734931441,Arizona,2024-07-22
292,SurveyMonkey,4.466533512761816,1.9365081954747438,Kamala Harris,54.55736468892641,Pennsylvania,2024-09-29
293,Ipsos,4.919157298118807,1.3875962616875768,Kamala Harris,49.950282813534244,Arizona,2024-09-03
294,Other,4.220928223058581,-0.4116766443476081,Kamala Harris,46.322503081444715,Wisconsin,2024-09-28
295,CBS News,3.5806703857611866,0.6737913452088833,Kamala Harris,52.96951013160683,Michigan,2024-09-14
296,Napolitan News,3.099280502530746,0.3574675815179944,Kamala Harris,59.524662216324785,Pennsylvania,2024-08-05
297,Ipsos,3.212325810128823,1.6461647665128112,Kamala Harris,47.67048274337191,Michigan,2024-08-05
302,Other,3.363007766241208,-0.11891004629433155,Kamala Harris,41.32545288767008,Arizona,2024-08-29
304,CBS News,4.861642715311609,0.500565935857594,Kamala Harris,48.73502018271776,Texas,2024-09-02
305,Napolitan News,4.840042279963382,2.2407910004258156,Kamala Harris,54.74714693426908,Michigan,2024-07-21
306,Ipsos,4.923118306347169,-1.17720403149724,Kamala Harris,48.481963155844,Florida,2024-09-16
307,Other,3.403639156976715,2.1511609349399805,Kamala Harris,52.57032501358158,Arizona,2024-09-29
308,Other,4.07065607116092,-1.3782925065606833,Kamala Harris,49.873704193526954,Arizona,2024-08-29
311,SurveyMonkey,3.3155495636630805,-0.9015829162672162,Kamala Harris,50.80415678808664,Wisconsin,2024-09-20
312,SurveyMonkey,4.031984186638146,1.4788269009441137,Kamala Harris,46.776223333019104,Michigan,2024-08-20
313,Napolitan News,4.030770051036962,-1.1373579762876034,Kamala Harris,46.615381310420204,Michigan,2024-09-29
315,Ipsos,3.684747104137205,0.6726277936249971,Kamala Harris,43.326519247960945,Arizona,2024-09-29
316,Other,4.528791983705014,-0.5021317061036825,Kamala Harris,52.76581119070413,Texas,2024-08-28
317,Ipsos,4.127877156739123,-1.2877374636009336,Kamala Harris,45.91861227370993,Wisconsin,2024-07-05
322,CBS News,3.908186866412871,-0.4435828300192952,Kamala Harris,52.75517978756128,Arizona,2024-07-31
323,RMG Research,4.0028532519005235,-0.48673525266349316,Kamala Harris,48.9851503749356,Arizona,2024-07-03
324,CBS News,3.062336700689048,-1.3835172085091472,Kamala Harris,46.806607885302626,Florida,2024-09-15
325,RMG Research,3.0035925167379904,-1.0322362538427114,Kamala Harris,54.24119788463041,Texas,2024-07-04
326,CBS News,4.955061622173526,1.7607140159234405,Kamala Harris,45.24169558994815,Arizona,2024-08-17
327,Napolitan News,3.20909442154225,0.3632215466350317,Kamala Harris,56.74067971335855,Florida,2024-09-15
329,SurveyMonkey,4.402248821710236,0.5202097985893488,Kamala Harris,54.61276559678924,Wisconsin,2024-09-25
330,SurveyMonkey,3.4895497452933344,0.4943581661209464,Kamala Harris,52.108913991829446,Arizona,2024-09-23
331,YouGov,4.334466593363322,-1.4804595727473497,Kamala Harris,41.0714238780667,Wisconsin,2024-08-27
332,RMG Research,4.550523500773124,2.4670035587623715,Kamala Harris,48.45371554924843,Wisconsin,2024-09-28
334,SurveyMonkey,4.6415078436490145,0.858040502294898,Kamala Harris,54.47532552134069,Texas,2024-07-07
335,CBS News,3.936635287688114,0.8636262649670243,Kamala Harris,45.933422360429894,Florida,2024-08-18
336,CBS News,3.075434259930626,2.2714825831353664,Kamala Harris,44.33849668039895,Wisconsin,2024-08-22
338,SurveyMonkey,3.4541280843317512,-0.050264956429600716,Kamala Harris,49.44575143768831,Florida,2024-08-14
339,YouGov,4.795184827945195,1.18438084051013,Kamala Harris,47.845606601942535,Wisconsin,2024-08-04
340,YouGov,3.068499010964297,-1.1899532927200198,Kamala Harris,43.641766113843246,Arizona,2024-08-06
341,RMG Research,4.187104590702802,0.3712778892368078,Kamala Harris,51.05332027823651,Michigan,2024-07-13
342,SurveyMonkey,3.169388838997111,2.216380402445793,Kamala Harris,52.927038748211864,Texas,2024-07-16
346,YouGov,4.963374516833573,1.4964720839634538,Kamala Harris,51.47943967077716,Wisconsin,2024-08-23
347,Other,4.2455134829739105,-0.22576953563839197,Kamala Harris,51.54648636042664,Michigan,2024-07-22
348,CBS News,4.6053864798741415,-1.1062089651823044,Kamala Harris,53.38097217396526,Michigan,2024-09-06
349,CBS News,4.928542043245398,1.6226133480668068,Kamala Harris,49.39499214950771,Michigan,2024-07-01
351,Napolitan News,4.960938155138865,1.107691815122962,Kamala Harris,50.9368576866089,Florida,2024-08-30
352,Other,4.826551894866862,-0.45988446939736605,Kamala Harris,50.39128045935288,Wisconsin,2024-07-02
355,Ipsos,4.383683513035066,-0.5312574552372098,Kamala Harris,49.92902269953354,Pennsylvania,2024-07-21
356,YouGov,4.51880568198394,1.0390374111011624,Kamala Harris,54.55599976056789,Pennsylvania,2024-08-03
359,Napolitan News,3.5031259823590517,0.6238615736365318,Kamala Harris,52.766218144487716,Texas,2024-08-06
360,SurveyMonkey,3.3670276586664842,-1.261155086569488,Kamala Harris,50.90565008424357,Michigan,2024-07-24
362,YouGov,4.424450721009634,0.4936248166486621,Kamala Harris,47.81298868050435,Florida,2024-09-01
363,YouGov,4.731488269311376,-0.5643276078626513,Kamala Harris,49.39007553201471,Florida,2024-07-20
365,SurveyMonkey,4.34089899584651,1.2615498965606093,Kamala Harris,60.31985577670929,Pennsylvania,2024-09-28
367,CBS News,3.472613926464692,0.5534847294911742,Kamala Harris,45.38858202633699,Florida,2024-09-29
369,YouGov,3.9763952009845527,-1.1373416278511286,Kamala Harris,46.849695268092034,Arizona,2024-09-06
377,Other,4.606175499409437,-0.5083833783864975,Kamala Harris,47.403336120460814,Michigan,2024-09-02
380,Ipsos,3.1212403216399256,1.8806554162874818,Kamala Harris,42.02915022230308,Florida,2024-09-03
381,Ipsos,3.335483750654385,-0.48548580799251795,Kamala Harris,46.57333827057965,Wisconsin,2024-07-31
385,Napolitan News,4.22031261252705,2.0349185122177005,Kamala Harris,58.359017635796306,Pennsylvania,2024-08-08
386,Ipsos,4.9677705330774184,0.810924164019525,Kamala Harris,51.75780459278374,Pennsylvania,2024-08-30
387,Napolitan News,3.0336361203808337,1.6078940071165562,Kamala Harris,43.64399191727037,Pennsylvania,2024-07-04
388,RMG Research,3.7934106363216413,-1.013386918231845,Kamala Harris,55.60716386610236,Florida,2024-07-16
389,Other,3.113609635201283,-0.2745581855997443,Kamala Harris,40.861633720853504,Pennsylvania,2024-08-17
392,Napolitan News,3.2248242895118895,0.9406843092292547,Kamala Harris,52.312649318197536,Texas,2024-09-02
393,RMG Research,3.453109030914493,1.3554252106696367,Kamala Harris,54.61396408681989,Texas,2024-07-24
397,SurveyMonkey,3.215295844431967,2.261327000334859,Kamala Harris,49.50366704797923,Texas,2024-07-12
402,Other,4.757523151277565,0.7348009897395968,Kamala Harris,48.36010197471198,Michigan,2024-08-15
404,CBS News,4.0576352655654775,2.223190656863153,Kamala Harris,52.94565570447062,Michigan,2024-09-08
405,RMG Research,3.402762170741335,-0.07399373780936003,Kamala Harris,52.50462090458804,Pennsylvania,2024-07-17
406,Napolitan News,4.869190218765288,0.8088384298607707,Kamala Harris,50.654753894351394,Florida,2024-07-21
408,Ipsos,3.4767051022965463,0.8878200259059668,Kamala Harris,50.72822156590311,Pennsylvania,2024-07-04
410,Other,4.130347138852812,1.1999400304630399,Kamala Harris,53.95378031656574,Michigan,2024-07-14
414,YouGov,3.2365319179138172,0.16924380790442228,Kamala Harris,50.8809203243214,Pennsylvania,2024-08-16
415,Ipsos,4.368380256276578,0.10974766500294209,Kamala Harris,62.076460216781356,Texas,2024-09-15
416,SurveyMonkey,4.388415298098698,-0.23815288301557302,Kamala Harris,61.510635447062846,Texas,2024-08-18
419,Other,4.516561159957201,1.9438834246248007,Kamala Harris,45.61203131118535,Arizona,2024-08-04
423,Other,3.034923830837943,-1.3924231631681323,Kamala Harris,51.78649759537209,Florida,2024-08-14
424,Ipsos,3.660062193218619,2.2810217421501875,Kamala Harris,49.677203798582,Texas,2024-07-22
426,RMG Research,4.9641362055204805,-0.8013455243781209,Kamala Harris,44.77467967291401,Arizona,2024-07-26
428,Ipsos,4.947741013439372,2.3108427030965686,Kamala Harris,49.55599077662499,Pennsylvania,2024-09-21
430,Napolitan News,4.42116826614365,2.3845514794811606,Kamala Harris,47.40092838778311,Texas,2024-07-18
433,YouGov,3.7186020086985083,0.6788406828418374,Kamala Harris,46.623553696959064,Arizona,2024-07-04
434,Other,3.6393176192883403,-0.08914731536060572,Kamala Harris,48.2107079928259,Texas,2024-08-05
435,Ipsos,3.5206853640498594,0.7243749657645822,Kamala Harris,52.54777320197494,Pennsylvania,2024-07-11
436,SurveyMonkey,4.819198206579313,2.038054710254073,Kamala Harris,55.4923952085466,Michigan,2024-07-21
437,Ipsos,3.1711783142061907,2.145513316616416,Kamala Harris,48.82681094514531,Arizona,2024-08-06
438,CBS News,3.2050022459123286,0.20624836068600416,Kamala Harris,47.29472447858115,Texas,2024-07-12
439,RMG Research,4.961315087578259,-0.29357988480478525,Kamala Harris,54.01304023880395,Texas,2024-08-25
440,CBS News,3.464299247483723,0.6818716041743755,Kamala Harris,45.19581558524299,Arizona,2024-09-19
441,SurveyMonkey,3.2553796066204086,0.2629081914201379,Kamala Harris,49.68195818383183,Arizona,2024-09-26
442,YouGov,4.873086159792729,-0.731052465736866,Kamala Harris,47.378383131284515,Texas,2024-09-28
443,YouGov,3.752515882602893,-0.1273918431252241,Kamala Harris,43.80920811632983,Pennsylvania,2024-07-05
447,RMG Research,3.8265374222770334,0.5387071510776877,Kamala Harris,46.925069467114454,Florida,2024-08-07
448,Ipsos,4.001797098852694,-1.2661877879872918,Kamala Harris,51.75654198146864,Florida,2024-09-21
450,SurveyMonkey,4.981736090010964,-1.0014126095920801,Kamala Harris,51.984601691603025,Pennsylvania,2024-08-17
455,CBS News,4.853159595793113,-0.10567681211978197,Kamala Harris,52.58243291866995,Florida,2024-09-14
456,CBS News,4.601408500247635,-0.9037466924637556,Kamala Harris,53.925348635226335,Florida,2024-08-07
457,RMG Research,4.025473826681264,0.38421857357025146,Kamala Harris,47.592790127085934,Wisconsin,2024-07-11
459,Ipsos,4.252585733728483,-1.1232644459232688,Kamala Harris,53.47690559003709,Florida,2024-07-30
460,SurveyMonkey,4.904201348824427,2.0646957280114293,Kamala Harris,51.30989928331015,Pennsylvania,2024-09-17
462,CBS News,3.0276606529252605,2.2113434923812747,Kamala Harris,52.68697665837597,Florida,2024-09-01
463,RMG Research,3.880397695489228,2.4483002461493015,Kamala Harris,40.06580874877916,Pennsylvania,2024-09-04
464,YouGov,3.243726982106455,0.4721145546063781,Kamala Harris,45.29214069793204,Michigan,2024-07-01
466,YouGov,3.3749822871759534,-0.4147327896207571,Kamala Harris,43.58150649155338,Florida,2024-07-28
469,Ipsos,3.6619945035316053,0.3384316200390458,Kamala Harris,42.29787658080976,Texas,2024-07-27
472,YouGov,3.7529251004336404,0.6368909562006593,Kamala Harris,49.74698599739875,Florida,2024-08-21
473,YouGov,3.329519744194113,1.9633783688768744,Kamala Harris,45.77227196677321,Arizona,2024-09-16
474,YouGov,4.834665213874541,1.829904966056347,Kamala Harris,50.04329981982891,Wisconsin,2024-08-17
477,Ipsos,4.073015540512278,0.9300944833084941,Kamala Harris,50.48230849421244,Wisconsin,2024-08-31
479,RMG Research,3.2035662847338244,0.8065691739320755,Kamala Harris,53.23226702062236,Texas,2024-08-14
480,Other,4.531182220811024,-0.3249672334641218,Kamala Harris,49.1040737044018,Texas,2024-08-10
